country_date_id,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support
27163,0,,0,,
21736,1,1,2,0.00,0.00
135079,0,,0,,
66798,0,,0,0.00,0.00
64872,0,,1,,
149761,1,0,2,,
69715,2,0,2,0.00,0.00
46153,0,,0,,
131113,2,1,0,,
105635,0,,2,,
122688,0,,0,,
103980,0,,0,,
154386,2,1,2,0.00,0.00
3509,1,1,1,0.00,0.00
6914,1,1,1,0.00,0.00
65841,0,,2,,
47814,1,0,0,0.00,0.00
132489,1,1,1,0.00,0.00
35654,1,1,2,,
50106,0,,0,,
39713,1,1,2,0.00,0.00
51954,0,,1,0.00,0.00
85679,1,0,1,,
116465,0,,0,,
91171,1,1,0,,
68667,0,,0,0.00,0.00
44045,2,1,0,,
95828,2,0,0,0.00,0.00
62232,1,1,2,0.00,0.00
16771,0,,0,,
59323,2,1,1,0.00,0.00
153403,1,1,2,0.00,0.00
15971,2,0,2,0.00,0.00
72950,0,,2,0.00,0.00
1912,0,,0,,
103526,0,,0,,
29487,0,,0,,
126106,0,,1,0.00,0.00
27937,1,1,2,0.00,0.00
26856,0,,2,0.00,0.00
144044,1,1,2,0.00,0.00
136022,0,,2,,
13672,0,,0,,
127002,0,,0,0.00,0.00
119855,1,1,2,0.00,0.00
126733,0,,0,,
62907,0,,0,,
28851,0,,1,0.00,0.00
63909,0,,0,,
27853,0,,2,0.00,0.00
139637,0,,0,0.00,0.00
141192,2,1,1,0.00,0.00
122380,0,,0,,
91003,1,1,0,,
121973,0,,0,0.00,0.00
82198,0,,2,0.00,0.00
97515,1,1,0,,
18931,0,,0,,
54675,1,1,0,,
47733,1,0,0,0.00,0.00
8506,0,,0,0.00,0.00
72588,1,1,2,0.00,0.00
61970,0,,0,,
13973,0,,0,0.00,0.00
91646,2,1,1,0.00,0.00
98157,1,1,1,0.00,0.00
66013,0,,0,,
30637,0,,0,,
154363,1,1,2,0.00,0.00
151578,2,0,1,0.00,0.00
99570,1,0,1,,
18760,0,,0,,
73938,0,,0,0.00,0.00
101233,0,,2,0.00,0.00
78849,0,,1,0.00,0.00
51508,0,,0,,
127560,0,,0,,
43137,0,,0,0.00,0.00
152416,1,1,0,0.00,0.00
79091,1,1,1,0.00,0.00
8225,0,,0,,
70241,2,0,2,,
76650,0,,0,0.00,0.00
90553,1,0,1,0.00,0.00
149831,1,0,2,,
21613,1,0,2,0.00,0.00
74531,0,,0,0.00,0.00
125648,1,1,2,,
135899,1,1,2,0.00,0.00
21335,1,1,0,0.00,0.00
64834,2,1,2,,
78939,1,1,1,0.00,0.00
73132,1,1,2,,
150769,0,,0,,
41513,1,1,2,,
138766,1,1,2,0.00,0.00
25501,1,0,1,0.00,0.00
64242,0,,0,0.00,0.00
19526,1,1,1,0.00,0.00
115554,0,,0,0.00,0.00
109892,1,1,1,,
105068,0,,2,0.00,0.00
58378,0,,0,0.00,0.00
136632,1,0,2,0.00,0.00
149955,0,,0,,
84335,1,0,1,0.00,0.00
135227,0,,0,,
71390,0,,0,0.00,0.00
59260,2,1,1,0.00,0.00
66554,0,,1,0.00,0.00
14452,0,,0,,
39309,1,1,2,0.00,0.00
10714,0,,0,0.00,0.00
67402,0,,0,0.00,0.00
22164,0,,0,,
46254,0,,0,0.00,0.00
149328,1,0,1,0.00,0.00
32434,2,0,0,,
6078,0,,0,,
124584,0,,0,,
69662,2,0,1,0.00,0.00
79258,1,1,1,0.00,0.00
54535,1,0,0,,
82950,0,,0,0.00,0.00
32483,2,0,0,,
96985,0,,0,0.00,0.00
20548,0,,0,0.00,0.00
18643,0,,0,,
88765,1,1,2,0.00,0.00
128844,0,,0,,
111559,1,1,2,0.00,0.00
95280,1,1,2,,
138006,1,1,1,0.00,0.00
121068,0,,0,0.00,0.00
61984,0,,0,,
111612,1,1,0,0.00,0.00
152499,1,1,0,0.00,0.00
88061,2,1,1,,
84934,1,0,1,,
137434,0,,0,,
61111,2,1,2,0.00,0.00
99951,2,1,1,0.00,0.00
28672,1,0,2,0.00,0.00
16525,2,0,2,,
135854,0,,0,0.00,0.00
120306,0,,2,,
2143,0,,0,0.00,0.00
14887,0,,1,0.00,0.00
47558,1,0,0,0.00,0.00
3926,1,1,1,,
28577,0,,0,,
137176,1,1,0,,
42556,0,,1,0.00,0.00
38496,0,,1,0.00,0.00
116747,1,1,1,0.00,0.00
151936,0,,0,,
136266,1,1,2,,
122445,0,,0,,
102640,0,,0,,
90490,1,0,1,0.00,0.00
50234,0,,0,,
131392,2,0,0,0.00,0.00
102265,1,0,0,0.00,0.00
102953,0,,0,0.00,0.00
110058,0,,0,,
131427,2,0,0,0.00,0.00
62941,0,,0,,
39272,1,1,2,0.00,0.00
140909,2,1,1,0.00,0.00
78915,1,1,1,0.00,0.00
70512,2,1,2,,
114868,1,1,0,0.00,0.00
35568,1,1,2,,
113039,2,1,1,,
26648,1,0,2,0.00,0.00
11970,2,1,2,0.00,0.00
55440,0,,0,,
126679,0,,0,,
122039,0,,2,0.00,0.00
46663,2,0,0,0.00,0.00
130344,2,0,2,0.00,0.00
105386,0,,2,0.00,0.00
150318,1,0,2,0.00,0.00
44978,2,1,2,,
38103,0,,0,0.00,0.00
87340,2,1,2,0.00,0.00
111615,1,1,0,0.00,0.00
29231,1,0,2,,
117210,1,1,0,,
110905,1,1,1,,
115560,0,,0,0.00,0.00
122042,0,,2,0.00,0.00
121359,0,,0,,
54727,0,,0,0.00,0.00
64179,0,,0,,
15916,0,,0,0.00,0.00
130189,0,,0,0.00,0.00
122533,0,,0,,
31628,0,,1,,
48381,0,,0,0.00,0.00
57232,2,1,2,0.00,0.00
148652,2,0,1,,
16163,2,0,1,0.00,0.00
59816,1,1,1,,
141770,1,1,2,0.00,0.00
91732,2,1,2,0.00,0.00
67740,0,,0,0.00,0.00
12867,2,1,1,0.00,0.00
79664,0,,0,,
68232,0,,0,,
57700,2,1,1,,
33299,2,1,2,0.00,0.00
137932,1,1,1,0.00,0.00
102278,1,0,0,0.00,0.00
140936,2,1,1,0.00,0.00
2176,0,,0,0.00,0.00
45091,2,1,2,,
9650,2,1,0,0.00,0.00
78946,1,1,1,0.00,0.00
82043,0,,2,0.00,0.00
67429,0,,0,0.00,0.00
145670,0,,0,,
78257,1,0,1,0.00,0.00
28734,1,0,2,0.00,0.00
118339,2,0,0,,
149679,1,1,2,,
71431,2,0,0,0.00,0.00
61098,2,1,2,0.00,0.00
32933,1,0,1,0.00,0.00
151717,0,,0,,
138395,0,,0,,
31251,2,0,1,0.00,0.00
114093,1,0,1,,
43379,0,,2,0.00,0.00
54222,1,1,2,,
130107,0,,0,,
49056,0,,0,,
22937,1,1,2,,
8865,2,1,2,0.00,0.00
27173,0,,0,,
121548,0,,0,,
56496,2,0,2,,
83844,0,,0,,
117450,1,1,0,,
78307,1,0,2,,
82735,0,,1,,
56755,0,,0,,
87913,2,1,1,,
64093,0,,0,,
141355,2,1,2,,
95877,2,0,0,0.00,0.00
23717,1,1,2,0.00,0.00
4147,0,,0,,
109849,1,1,1,,
14544,0,,0,,
129719,0,,0,,
6584,1,1,2,0.00,0.00
149243,1,0,1,0.00,0.00
92223,2,1,2,,
116846,0,,0,0.00,0.00
66814,0,,0,0.00,0.00
86922,2,1,2,,
58504,0,,0,,
11828,2,0,2,0.00,0.00
9328,2,1,2,,
36052,0,,0,0.00,0.00
910,0,,0,,
108725,1,0,0,,
76653,0,,0,0.00,0.00
135667,1,1,2,0.00,0.00
57407,0,,0,,
6494,1,1,2,0.00,0.00
25204,0,,0,,
25636,1,0,1,0.00,0.00
101554,1,1,1,,
92658,0,,1,0.00,0.00
140489,0,,0,,
80744,0,,0,,
26046,1,1,1,,
94538,0,,0,0.00,0.00
149360,1,0,1,0.00,0.00
3690,1,1,1,0.00,0.00
64470,2,1,2,0.00,0.00
17687,0,,0,,
12541,0,,0,,
31143,2,0,1,0.00,0.00
26555,1,0,2,0.00,0.00
69389,0,,0,,
112840,2,0,0,0.00,0.00
129690,0,,0,,
44382,2,1,2,0.00,0.00
97133,1,1,0,0.00,0.00
143990,1,1,2,0.00,0.00
125926,0,,0,0.00,0.00
107979,2,1,2,,
126479,0,,0,0.00,0.00
41372,1,0,1,0.00,0.00
138133,1,1,1,,
54319,1,1,2,,
83897,0,,0,,
92761,0,,0,0.00,0.00
154624,2,1,2,0.00,0.00
133747,1,1,2,0.00,0.00
57273,2,1,2,0.00,0.00
94692,1,1,1,0.00,0.00
65610,1,0,1,0.00,0.00
28641,0,,0,0.00,0.00
107647,2,1,2,,
36260,0,,1,0.00,0.00
122541,0,,0,,
72888,1,0,2,0.00,0.00
134889,2,1,2,0.00,0.00
111134,1,1,2,,
106992,0,,0,,
124957,1,1,2,0.00,0.00
111829,1,0,0,,
154399,2,1,2,0.00,0.00
140572,0,,0,,
5994,0,,1,,
142344,0,,0,,
139042,0,,0,0.00,0.00
122210,1,1,0,0.00,0.00
21410,1,0,2,0.00,0.00
84343,1,0,1,0.00,0.00
40030,1,0,0,,
116724,1,1,1,0.00,0.00
89972,0,,0,,
88097,2,1,1,,
135052,0,,0,,
109826,1,1,1,,
90061,0,,0,,
49595,2,0,2,0.00,0.00
47028,2,1,2,,
129591,0,,0,0.00,0.00
84685,1,0,1,,
112724,1,0,1,0.00,0.00
120859,0,,0,0.00,0.00
77730,0,,0,0.00,0.00
6228,0,,0,,
126654,0,,0,,
127220,0,,2,0.00,0.00
13061,2,0,1,0.00,0.00
120389,0,,2,,
115718,1,1,2,0.00,0.00
85468,1,0,1,0.00,0.00
153662,0,,0,0.00,0.00
12419,0,,0,,
149638,1,1,2,,
142221,1,1,0,0.00,0.00
29461,0,,0,,
142445,0,,0,,
140710,1,0,1,0.00,0.00
139776,0,,2,0.00,0.00
103946,0,,0,0.00,0.00
44914,2,1,2,,
117712,2,0,1,,
84894,1,0,1,,
11581,0,,0,,
64428,2,1,2,0.00,0.00
139618,0,,0,0.00,0.00
69278,0,,0,,
93338,0,,0,,
95350,1,1,2,,
151601,2,0,1,0.00,0.00
102564,0,,0,,
143591,0,,0,,
47789,1,0,0,0.00,0.00
133380,2,0,0,0.00,0.00
121539,0,,0,,
103632,0,,0,,
37012,0,,0,,
75606,0,,0,0.00,0.00
70232,2,0,2,,
91743,2,1,2,0.00,0.00
138842,1,1,2,0.00,0.00
92103,2,1,2,,
106124,0,,2,0.00,0.00
56646,2,0,0,,
148611,2,0,1,,
146487,2,1,0,,
115216,0,,0,,
143321,1,1,2,,
116641,1,1,1,0.00,0.00
48498,1,1,2,0.00,0.00
150320,1,0,2,0.00,0.00
112471,2,1,0,0.00,0.00
56093,2,0,2,0.00,0.00
112343,0,,0,0.00,0.00
90807,1,1,0,0.00,0.00
60172,1,1,2,0.00,0.00
85150,1,1,1,0.00,0.00
149011,0,,0,0.00,0.00
90401,1,0,1,0.00,0.00
124357,1,1,0,0.00,0.00
150436,1,0,2,0.00,0.00
151699,0,,0,,
130058,0,,0,,
62395,1,1,2,0.00,0.00
9556,0,,0,0.00,0.00
102376,1,0,0,0.00,0.00
131304,2,0,0,0.00,0.00
141795,1,1,2,0.00,0.00
108890,0,,0,,
141459,0,,0,,
63388,2,0,2,0.00,0.00
52167,1,1,1,,
136757,1,1,2,0.00,0.00
112641,2,0,0,,0.00
53198,1,1,2,,
47540,1,0,0,0.00,0.00
18791,0,,0,,
102612,0,,0,,
62459,1,1,0,0.00,0.00
69455,0,,0,,
69179,0,,0,,
8387,0,,0,,
13279,1,1,1,0.00,0.00
143679,0,,0,,
4364,2,1,0,0.00,0.00
33091,2,1,2,0.00,0.00
127962,0,,0,,
114802,1,1,1,0.00,0.00
71780,2,0,0,0.00,0.00
153047,0,,0,,
152168,0,,0,0.00,0.00
33468,0,,0,,
137237,1,1,0,,
134828,2,1,1,0.00,0.00
65346,1,0,1,0.00,0.00
38489,0,,1,0.00,0.00
94743,1,1,1,0.00,0.00
80045,0,,1,0.00,0.00
30089,0,,0,0.00,0.00
87519,2,1,1,0.00,0.00
139076,0,,0,0.00,0.00
83218,2,1,2,0.00,0.00
13922,0,,0,0.00,0.00
138734,0,,1,0.00,0.00
126348,0,,0,0.00,0.00
31320,1,0,1,,
121564,0,,0,,
13801,0,,0,0.00,0.00
134383,0,,0,0.00,0.00
54093,1,1,2,0.00,0.00
73801,1,0,1,0.00,0.00
35095,0,,1,0.00,0.00
148396,2,0,2,0.00,0.00
57658,2,1,1,,
126594,0,,2,,
130531,2,1,1,0.00,0.00
65044,0,,1,,
44626,2,1,2,0.00,0.00
119712,0,,2,0.00,0.00
13198,1,1,1,0.00,0.00
77402,0,,0,0.00,0.00
143114,1,1,2,0.00,0.00
120908,0,,0,0.00,0.00
139860,0,,2,0.00,0.00
22219,0,,0,0.00,0.00
61183,2,1,1,0.00,0.00
153579,0,,0,0.00,0.00
67238,0,,0,,
98756,1,0,1,,
109405,0,,2,0.00,0.00
8872,2,1,2,0.00,0.00
86716,2,1,2,,
53350,1,1,2,,
120441,0,,1,,
61181,2,1,1,0.00,0.00
29895,1,1,1,0.00,0.00
143143,1,1,2,0.00,0.00
128379,0,,0,0.00,0.00
32157,2,0,0,0.00,0.00
22828,2,0,0,,
108703,1,0,0,,
5275,0,,0,,
142578,0,,0,,
150400,1,0,2,0.00,0.00
92408,0,,0,0.00,0.00
2107,0,,0,,
58161,0,,0,0.00,0.00
132744,1,1,0,0.00,0.00
103350,0,,0,0.00,0.00
44529,2,1,2,0.00,0.00
70066,2,0,2,0.00,0.00
127234,0,,0,0.00,0.00
88475,1,1,2,6318000000.00,0.00
23191,1,1,2,,
150928,0,,0,,
100425,2,0,2,,
110862,1,1,1,,
150003,0,,0,,
51520,0,,0,,
44548,2,1,2,0.00,0.00
2664,0,,0,0.00,0.00
33345,2,1,2,0.00,0.00
5162,0,,0,,
145504,0,,0,,
39935,1,0,0,,
960,0,,0,,
79453,1,1,0,,
75478,0,,0,,
125635,1,1,2,,
53943,1,1,2,0.00,0.00
69137,0,,0,,
125270,1,1,2,0.00,0.00
90852,1,1,0,,
18433,0,,0,0.00,0.00
94000,1,1,1,0.00,0.00
116096,0,,1,,
57157,0,,2,0.00,0.00
8496,0,,0,0.00,0.00
61351,2,1,0,0.00,0.00
103373,0,,0,0.00,0.00
3527,1,1,1,0.00,0.00
66981,0,,0,,
21737,1,1,2,0.00,0.00
14032,0,,0,0.00,0.00
136194,1,1,2,,
124196,1,1,1,0.00,0.00
64760,2,1,2,0.00,0.00
111779,0,,0,0.00,0.00
125328,1,1,2,0.00,0.00
25671,1,0,2,0.00,0.00
70017,2,0,2,0.00,0.00
12171,2,1,1,0.00,0.00
45330,2,0,1,0.00,0.00
38466,0,,0,0.00,0.00
33521,0,,0,,
122505,0,,0,,
47005,2,1,2,,
117483,1,1,0,,
52379,0,,0,,
93659,1,1,1,0.00,0.00
75385,0,,0,,
66876,0,,0,0.00,0.00
131544,2,0,0,0.00,0.00
22969,1,1,2,,
61616,2,1,0,,
109041,0,,0,,
152055,0,,0,,
90418,1,0,1,0.00,0.00
31886,2,0,1,0.00,0.00
70180,2,0,2,,
104727,2,1,0,,
90916,1,1,0,,
65271,0,,0,0.00,0.00
135144,0,,0,,
83466,2,1,2,0.00,0.00
696,1,0,0,,
5509,0,,2,0.00,0.00
45165,0,,0,0.00,0.00
72664,1,0,2,0.00,0.00
132643,1,1,1,0.00,0.00
41811,1,1,0,,
80828,0,,0,0.00,0.00
81486,1,0,1,,
62452,1,1,2,0.00,0.00
111733,0,,0,0.00,0.00
99975,2,1,1,0.00,0.00
81677,1,0,1,,
146564,2,1,0,,
35906,0,,0,,
103316,0,,0,0.00,0.00
55395,0,,0,,
44845,2,1,2,,
42331,1,1,1,0.00,0.00
21765,0,,2,,
56339,2,0,2,,
4382,2,1,2,0.00,0.00
93171,0,,0,,
152780,0,,0,,
56520,2,0,2,,
36562,0,,0,0.00,0.00
130744,2,1,0,,
26436,0,,0,,
131763,2,0,0,0.00,0.00
131007,2,1,0,,
150047,0,,0,0.00,0.00
116682,1,1,1,0.00,0.00
28866,0,,1,0.00,0.00
41630,0,,0,,
113083,2,1,1,,
143294,1,1,2,,
31622,0,,1,,
113186,1,1,0,,
57960,0,,1,0.00,0.00
152772,0,,0,,
26177,0,,1,,
1076,0,,0,,
135433,0,,0,0.00,0.00
110980,1,1,2,,
66276,0,,0,,
69367,0,,0,,
26323,0,,1,,
25597,1,0,1,0.00,0.00
153119,0,,0,,
85176,1,1,1,0.00,0.00
148725,2,0,1,,
127801,0,,0,,
28470,1,1,2,,
94747,1,1,1,0.00,0.00
47773,1,0,0,0.00,0.00
59258,2,1,1,0.00,0.00
54663,1,1,0,,
137030,1,1,0,,
89874,0,,0,,
153615,0,,0,0.00,0.00
152459,1,1,0,0.00,0.00
47421,1,0,0,0.00,0.00
65526,1,0,1,0.00,0.00
54642,1,1,0,,
117277,1,1,0,,
39950,0,,0,,
96837,0,,0,0.00,0.00
154203,0,,0,,
151846,0,,0,,
128437,0,,0,0.00,0.00
96334,0,,0,,
108154,0,,0,0.00,0.00
78484,0,,0,,
85569,1,0,1,0.00,0.00
129424,0,,0,0.00,0.00
144520,0,,0,,
129916,0,,0,,
84853,1,0,1,,
69475,0,,0,,
91176,1,1,0,,
53764,1,0,2,0.00,0.00
27336,0,,0,,
124391,1,1,1,0.00,0.00
23727,1,1,2,0.00,0.00
133853,1,1,2,0.00,0.00
75439,0,,0,,
85814,0,,0,,
117984,2,0,1,,
132263,0,,0,0.00,0.00
80339,0,,1,13167160.00,0.00
138179,1,1,1,,
69126,0,,0,,
33007,2,1,1,0.00,0.00
54403,1,1,2,,
40119,1,0,0,,
68444,0,,0,0.00,0.00
35084,0,,1,0.00,0.00
139062,0,,0,0.00,0.00
51749,0,,2,0.00,0.00
98472,1,1,1,,
67189,0,,0,,
63257,2,0,2,0.00,0.00
90182,0,,0,,
3343,1,1,2,0.00,0.00
20943,0,,0,,
82285,0,,2,0.00,0.00
22652,1,0,0,0.00,0.00
21271,1,1,0,0.00,0.00
126646,0,,0,,
89819,0,,0,0.00,0.00
54937,0,,1,0.00,0.00
38147,0,,0,0.00,0.00
4988,2,1,2,,
43355,0,,2,0.00,0.00
96161,1,0,0,,
142821,1,1,2,0.00,0.00
57405,0,,0,,
53792,1,1,2,0.00,0.00
10154,0,,0,,
105809,0,,1,,
145655,0,,0,,
118859,1,1,2,0.00,0.00
29143,0,,0,0.00,0.00
153233,0,,0,0.00,0.00
133677,1,1,2,0.00,0.00
93280,0,,0,,
8712,2,0,2,0.00,0.00
148860,2,1,1,,
10051,1,1,0,0.00,0.00
131688,2,0,0,0.00,0.00
16070,2,0,1,0.00,0.00
132974,1,0,2,,
51732,0,,2,0.00,0.00
84662,1,0,1,,
51863,0,,2,0.00,0.00
11283,1,0,1,,
150633,1,0,2,0.00,0.00
52839,1,1,2,0.00,0.00
4452,2,1,2,0.00,0.00
87021,0,,0,,
97320,1,1,0,,
47338,0,,0,0.00,0.00
113268,1,1,0,,
76273,1,1,2,,
141917,1,1,2,0.00,0.00
59446,2,1,1,0.00,0.00
41602,0,,0,,
27281,0,,0,,
83969,0,,0,0.00,0.00
53658,0,,0,0.00,0.00
21689,1,1,2,0.00,0.00
131025,2,1,0,,
10671,0,,0,0.00,0.00
43359,0,,2,0.00,0.00
118336,2,0,0,,
89366,1,1,1,0.00,0.00
128373,0,,0,0.00,0.00
94671,0,,1,0.00,0.00
2321,1,1,0,0.00,0.00
67876,0,,0,0.00,0.00
138920,1,1,1,0.00,0.00
25350,0,,0,,
3210,0,,0,0.00,0.00
80170,1,0,1,0.00,0.00
66396,0,,1,0.00,0.00
123062,2,1,0,0.00,0.00
104228,0,,0,,
33504,0,,0,,
10789,0,,0,0.00,0.00
142824,0,,0,0.00,0.00
54520,1,0,0,,
140847,1,0,1,0.00,0.00
59368,2,1,1,0.00,0.00
127951,0,,0,,
128822,0,,0,,
110525,1,1,2,0.00,0.00
69138,0,,0,,
70407,2,1,2,,
66681,0,,0,0.00,0.00
141088,2,1,1,0.00,0.00
86983,2,1,0,,
5463,0,,2,0.00,0.00
23305,0,,0,0.00,0.00
130234,0,,0,0.00,0.00
75220,1,1,1,,
98280,1,1,1,,
87172,0,,0,0.00,0.00
68083,0,,0,,
74079,0,,0,,
41771,1,1,0,,
115782,1,1,2,0.00,0.00
26875,0,,2,0.00,0.00
18827,0,,0,,
35734,1,1,0,,
66699,0,,0,0.00,0.00
127122,0,,1,0.00,0.00
112159,0,,0,,
151179,2,0,0,0.00,525000000.00
136560,1,0,2,0.00,0.00
72217,0,,0,,
16364,2,0,1,0.00,0.00
136870,1,1,2,0.00,0.00
60906,0,,0,,
146282,2,0,1,0.00,0.00
65519,1,0,1,0.00,0.00
79737,0,,0,,
68469,0,,0,0.00,0.00
53064,1,1,2,0.00,0.00
4973,2,1,2,,
42176,1,1,1,0.00,0.00
88204,0,,0,0.00,0.00
66645,0,,0,0.00,0.00
104142,0,,0,,
137193,1,1,0,,
52330,0,,0,,
131333,2,0,0,0.00,0.00
80751,0,,0,,
16045,2,0,1,0.00,0.00
153519,0,,0,0.00,0.00
132547,1,1,1,0.00,0.00
100690,2,1,1,,
110864,1,1,1,,
94378,0,,0,,
7188,2,1,0,,
46957,2,0,0,,
87801,2,1,1,,
38320,0,,0,0.00,0.00
56831,0,,0,0.00,0.00
114493,0,,0,0.00,0.00
89534,1,1,1,0.00,0.00
76595,1,1,1,,
51266,0,,0,,
42386,1,1,1,0.00,0.00
19548,1,1,1,0.00,0.00
130564,2,1,1,0.00,0.00
74083,0,,0,,
7661,1,1,2,0.00,0.00
118978,1,1,2,0.00,0.00
5531,0,,2,0.00,0.00
81960,1,1,2,0.00,0.00
53726,0,,2,0.00,0.00
60,0,,0,0.00,0.00
78169,1,0,1,0.00,0.00
148126,2,0,2,0.00,0.00
152845,0,,0,,
126887,0,,0,,
132369,1,1,2,0.00,0.00
53273,1,1,2,,
34122,1,0,1,0.00,0.00
102118,0,,0,0.00,0.00
97035,1,1,0,0.00,0.00
124519,0,,0,,
3296,2,0,1,0.00,0.00
139038,0,,0,0.00,0.00
85759,0,,0,,
114869,1,1,0,0.00,0.00
87506,2,1,1,0.00,0.00
75136,1,1,1,,
106235,0,,2,0.00,0.00
150937,0,,0,,
97282,1,1,0,,
84862,1,0,1,,
61527,2,1,0,0.00,0.00
7486,1,1,2,0.00,0.00
52734,1,1,2,0.00,0.00
99766,0,,0,0.00,0.00
97152,1,1,0,,
21699,1,1,2,0.00,0.00
109223,2,0,1,0.00,0.00
95188,1,1,2,,
127954,0,,0,,
146761,0,,0,,
98357,1,1,1,,
65187,0,,0,,
76917,1,1,2,0.00,0.00
24943,1,0,0,,
21258,1,1,0,0.00,0.00
10529,0,,0,,
130430,2,1,1,0.00,0.00
7383,0,,0,,
119332,1,0,2,,
79222,1,1,1,0.00,0.00
15974,2,0,2,0.00,0.00
82082,0,,2,0.00,0.00
55580,0,,0,,
131435,2,0,0,0.00,0.00
4411,2,1,2,0.00,0.00
141685,0,,0,0.00,0.00
98919,1,0,1,0.00,0.00
48609,1,1,0,0.00,0.00
7858,0,,0,0.00,0.00
5380,0,,0,0.00,0.00
43643,0,,2,0.00,0.00
99719,0,,0,0.00,0.00
141774,1,1,2,0.00,0.00
128143,1,0,0,0.00,0.00
105159,0,,2,0.00,0.00
107490,1,0,2,0.00,0.00
101824,0,,0,0.00,0.00
7278,1,1,1,,
108666,1,0,0,0.00,0.00
59854,1,1,1,,
24113,0,,0,,
132824,1,0,1,,
99346,1,0,1,,
28063,1,1,2,0.00,0.00
37660,0,,1,0.00,0.00
9657,2,1,0,0.00,0.00
125875,1,1,2,,
104582,0,,0,,
139531,0,,0,,
29539,0,,0,,
14510,0,,0,,
26508,0,,0,0.00,0.00
108022,2,1,2,,
95790,2,0,0,0.00,0.00
53374,1,1,2,,
18297,0,,0,0.00,0.00
125877,1,1,2,,
84900,1,0,1,,
153476,1,1,2,0.00,0.00
137472,0,,0,0.00,0.00
98288,1,1,1,,
128472,0,,0,0.00,0.00
130563,0,,0,0.00,0.00
59169,2,1,1,0.00,0.00
84072,1,0,2,0.00,0.00
152354,1,1,0,0.00,0.00
131843,2,0,0,,
91008,1,1,0,,
28126,1,1,2,0.00,0.00
36597,0,,0,0.00,0.00
141784,1,1,2,0.00,0.00
35749,1,1,0,,
80023,0,,0,0.00,0.00
43114,0,,0,0.00,0.00
134451,2,0,1,0.00,0.00
15089,0,,2,0.00,0.00
114569,1,1,1,0.00,0.00
11103,1,0,1,0.00,0.00
106893,0,,0,,
138445,0,,0,,
65935,0,,0,,
154671,2,1,2,0.00,0.00
35991,0,,0,0.00,0.00
7396,0,,0,0.00,0.00
134673,2,1,1,0.00,0.00
54051,1,1,2,0.00,0.00
153108,0,,0,,
64944,0,,1,,
55277,0,,0,,
61334,2,1,0,0.00,0.00
11794,2,0,2,0.00,0.00
107867,2,1,2,,
51166,0,,0,,
116270,0,,1,,
86566,2,0,2,0.00,0.00
120698,0,,0,0.00,0.00
2751,0,,0,,
46937,2,0,0,,
126640,0,,0,,
54737,0,,0,0.00,0.00
13237,1,1,1,0.00,0.00
59307,2,1,1,0.00,0.00
127161,0,,1,0.00,0.00
124154,1,0,0,0.00,0.00
42721,0,,1,,
112842,2,0,0,0.00,0.00
49279,0,,0,,
77226,1,0,2,,
147993,0,,0,0.00,0.00
147976,0,,0,0.00,0.00
105811,0,,1,,
150048,0,,0,0.00,0.00
93246,0,,0,,
112516,2,1,0,0.00,0.00
43604,0,,2,0.00,0.00
101575,1,1,1,,
57058,0,,2,0.00,0.00
9932,1,1,1,0.00,0.00
112918,2,0,0,,
139646,0,,2,0.00,0.00
119907,1,1,2,0.00,0.00
43432,0,,2,0.00,0.00
130830,2,1,0,,
93997,1,1,1,0.00,0.00
150058,0,,0,0.00,0.00
54933,0,,1,0.00,0.00
7354,0,,0,,
63841,0,,0,,
98964,1,0,1,0.00,0.00
85980,0,,0,,
90482,1,0,1,0.00,0.00
51509,0,,0,,
60191,1,1,2,0.00,0.00
80636,2,0,2,,
95530,1,1,2,,
76911,1,1,2,0.00,0.00
5912,0,,2,0.00,0.00
130095,0,,0,,
154958,2,1,2,,
111239,0,,0,0.00,0.00
50410,0,,0,,
38671,0,,0,0.00,0.00
8287,0,,0,,
5167,0,,0,,
94601,1,1,1,0.00,0.00
62873,0,,0,,
21237,1,1,0,0.00,0.00
2343,1,1,0,0.00,0.00
23458,1,1,0,0.00,0.00
84732,1,0,1,,
1966,0,,0,,
106772,0,,0,,
49833,2,1,0,0.00,0.00
81844,2,1,2,,
86786,2,1,2,,
36974,0,,0,,
64787,2,1,2,0.00,0.00
20805,0,,0,,
111587,1,1,0,0.00,0.00
73677,1,0,0,0.00,0.00
51444,0,,0,,
20349,0,,0,0.00,0.00
134597,2,0,1,0.00,0.00
148743,2,0,1,,
132893,1,0,1,,
102687,0,,0,,
102442,0,,0,,
10801,0,,0,0.00,0.00
138356,1,1,0,,
137689,1,1,2,0.00,0.00
100636,2,1,2,,
68931,0,,0,0.00,0.00
17835,0,,0,,
85450,1,0,1,0.00,0.00
11797,2,0,2,0.00,0.00
96378,0,,0,,
82959,0,,0,0.00,0.00
54970,0,,1,0.00,0.00
54850,0,,1,0.00,0.00
65991,0,,0,,
116842,0,,0,0.00,0.00
7265,1,1,1,,
154024,0,,0,,
97194,1,1,0,,
60623,1,1,2,,
65410,1,0,1,0.00,0.00
1582,0,,0,0.00,0.00
86467,2,0,2,0.00,0.00
118026,2,0,1,,
85547,1,0,1,0.00,0.00
74996,1,1,1,0.00,0.00
84070,1,0,2,0.00,0.00
36635,0,,0,,
89202,1,1,0,,
11036,0,,0,0.00,0.00
117225,1,1,0,,
128767,0,,0,,
32651,2,1,0,,
